"payment_number";"contract_id";"transaction_date";"payment_id";"payment_date";"order_id";"park_id";"driver_id";"transaction_type";"transaction_id";"amount";"currency"
"4870";"95656/18";"2021-03-23 03:20:00";"230661904";"2021-03-24 05:00:00";"a08851da9246223dafa1ae792c79e377";"27926c42b4e64cb8bd63de55e8b55ab6";"0e2f6cf4cfcd4b96a6950b5c2bc66b3b";"Базовая комиссия без учёта скидок";"1029851670_8530897319";"-0";"RUB"
"4870";"95656/18";"2021-03-23 06:53:13";"230661904";"2021-03-24 05:00:00";"e2669495d84e2625ba02b27feec875be";"27926c42b4e64cb8bd63de55e8b55ab6";"6df5f92ac88c4472808ecc05016f0c3b";"Базовая комиссия без учёта скидок";"1030510540_8532944694";"-35,136";"RUB"
"4870";"95656/18";"2021-03-23 06:53:13";"230661904";"2021-03-24 05:00:00";"e2669495d84e2625ba02b27feec875be";"27926c42b4e64cb8bd63de55e8b55ab6";"6df5f92ac88c4472808ecc05016f0c3b";"Плата за использование Яндекс.Про";"1030510540_8532944695";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 06:53:13";"230661904";"2021-03-24 05:00:00";"e2669495d84e2625ba02b27feec875be";"27926c42b4e64cb8bd63de55e8b55ab6";"6df5f92ac88c4472808ecc05016f0c3b";"Платный найм";"1030510540_8532944696";"-5,856";"RUB"
"4870";"95656/18";"2021-03-23 06:53:13";"230661904";"2021-03-24 05:00:00";"e2669495d84e2625ba02b27feec875be";"27926c42b4e64cb8bd63de55e8b55ab6";"6df5f92ac88c4472808ecc05016f0c3b";"Дополнительная плата за программное обеспечение";"1030510540_8532944697";"-0,804";"RUB"
"4870";"РАС-62191";"2021-03-23 08:58:40";"230661904";"2021-03-24 05:00:00";"858e72a1214a313db9217ec995a4ea38";"27926c42b4e64cb8bd63de55e8b55ab6";"6df5f92ac88c4472808ecc05016f0c3b";"Корпоративная оплата";"1030654560_8533524732";"402,0000";"RUB"
"4870";"ОФ-95656/18";"2021-03-23 07:41:01";"230661904";"2021-03-24 05:00:00";"d317c7fd7b7626b98026216a9e9381e3";"27926c42b4e64cb8bd63de55e8b55ab6";"4609ca8f81f8ead8cde7fb32af6d1e2b";"Бонус";"1030654570_8533174895";"-29,66";"RUB"
"4870";"ОФ-95656/18";"2021-03-23 07:41:01";"230661904";"2021-03-24 05:00:00";"d317c7fd7b7626b98026216a9e9381e3";"27926c42b4e64cb8bd63de55e8b55ab6";"4609ca8f81f8ead8cde7fb32af6d1e2b";"Бонус";"1030654570_8533174896";"206,0000";"RUB"
"4870";"ОФ-95656/18";"2021-03-23 07:51:44";"230661904";"2021-03-24 05:00:00";"74a2a9100fb23f549d558dd8b3133db2";"27926c42b4e64cb8bd63de55e8b55ab6";"bff5e23593d64bee9a5c84859ee9a68d";"Бонус";"1030654570_8533220474";"-11,66";"RUB"
"4870";"ОФ-95656/18";"2021-03-23 07:51:44";"230661904";"2021-03-24 05:00:00";"74a2a9100fb23f549d558dd8b3133db2";"27926c42b4e64cb8bd63de55e8b55ab6";"bff5e23593d64bee9a5c84859ee9a68d";"Бонус";"1030654570_8533220475";"81,0000";"RUB"
